id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight,categories,mechanics,families,designers,artists,publishers,expansions,integrations,compilations,implementations
110327,boardgame,Lords of Waterdeep,2012,2,5,60,60,60,12,19864,7.82181,7.70704,24419,257,995,4706,3898,1493,2.5177,City Building|Fantasy,Set Collection|Take That|Worker Placement,Dungeons & Dragons|From RPG books to board games|Lords of Waterdeep,Peter Lee|Rodney Thompson,Eric Belisle|Steven Belledin|Zoltan Boros|Noah Bradley|Eric Deschamps|Wayne England|Tony Foti|Todd Harris|Ralph Horsley|Tyler Jacobson|Ron Lemen|Howard Lyon|Warren Mahy|Patrick McEvoy|Jim Nelson|William O'Connor|Adam Paquette|Lucio Parrillo|Dave Rapoza|Richard Sardinha|Mike Schley|Andrew Silver|Anne Stokes|Gábor Szikszai|Matias Tapia|Kevin Walker|Tyler Walpole|Eva Widermann|Eric Williams (I)|Matt Wilson|Sam Wood|Ben Wootten|James Zhang,Wizards of the Coast,Lords of Waterdeep: Inevitable Betrayal Promo Card|Lords of Waterdeep: Rapid Expansion Promo Card|Lords of Waterdeep: Scoundrels of Skullport,,,
37111,boardgame,Battlestar Galactica,2008,3,6,240,120,240,10,20833,7.82752,7.70269,22735,514,643,4005,4817,1783,3.2013,Bluffing|Deduction|Movies / TV / Radio theme|Negotiation|Political|Science Fiction|Space Exploration|Spies/Secret Agents,Area Movement|Co-operative Play|Dice Rolling|Hand Management|Partnerships|Role Playing|Variable Player Powers,Battlestar Galactica,Corey Konieczka,Kevin Childress|Corey Konieczka|Andrew Navaro|Brian Schomburg|WiL Springer,Fantasy Flight Games|Edge Entertainment|Editrice Giochi|Galakta|Game Harbor|Giochi Uniti|Heidelberger Spieleverlag,Battlestar Galactica: Daybreak Expansion|Battlestar Galactica: Exodus Expansion|Battlestar Galactica: Official Variant Rules|Battlestar Galactica: Pegasus Expansion,,,
12493,boardgame,Twilight Imperium (Third Edition),2005,3,6,240,180,240,12,12064,7.88473,7.6917,13771,287,927,4650,3369,1761,4.1942,Civilization|Negotiation|Political|Science Fiction|Space Exploration|Wargame,Action Point Allowance System|Area-Impulse|Dice Rolling|Hex-and-Counter|Modular Board|Trading|Variable Phase Order|Variable Player Powers|Voting,4X games|Fantasy Flight Big Box|Twilight Imperium,Christian T. Petersen,Scott Schomburg|Brian Schomburg|Tyler Walpole,Fantasy Flight Games,Twilight Imperium (Third Edition): Shards of the Throne|Twilight Imperium (Third Edition): Shattered Empire,,,Twilight Imperium|Twilight Imperium (second edition)
36218,boardgame,Dominion,2008,2,4,30,30,30,13,44319,7.77298,7.68894,55501,1162,511,4362,9078,4089,2.3766,Card Game|Medieval,Card Drafting|Deck / Pool Building|Hand Management,Dominion|Mensa Select,Donald X. Vaccarino,Matthias Catrein|Julien Delval|Tomasz Jedruszek|Ryan Laukat|Harald Lieske|Michael Menzel|Marcel-André Casasola Merkle|Claus Stephan|Christof Tisch,"Rio Grande Games|999 Games|Albi|Bard Centrum Gier|Conclave Editora|cutia.ro|Devir|Filosofia Éditions|Games Factory Publishing|Gém Klub Kft.|Hans im Glück Verlags-GmbH|Hobby Japan|Hobby World|Kaissa Chess & Games|Korea Boardgames co., Ltd.|Lautapelit.fi|Martinex|Runadrake|Schmidt Spiele|Smart Ltd|Stupor Mundi|Swan Panasia Co., Ltd.|Vennerød Forlag AS|Ystari Games",The Books of Magic (Fan Expansion for Dominion)|Dominion: Adventures|Dominion: Alchemisten & Reiche Ernte – Mixbox|Dominion: Alchemy|Dominion: Black Market Promo Card|Dominion: Cornucopia|Dominion: Dark Ages|Dominion: Die Intrige – Erweiterung|Dominion: Envoy Promo Card|Dominion: Governor Promo Card|Dominion: Guilds|Dominion: Guilds & Cornucopia|Dominion: Hinterlands|Dominion: Prince Promo Card|Dominion: Prosperity|Dominion: Seaside|Dominion: Stash Promo Card|Dominion: Summon Promo Card|Dominion: Walled Village Promo Card|Duel (Fan Expansion to Dominion)|Fairy Tale (fan expansion for Dominion)|Paradox (Fan Expansion for Dominion)|Royal Court (Fan Expansion to Dominion)|Salvation (Fan Expansion for Dominion)|The Scrolls of Power (Fan Expansion to Dominion)|Stadt Land Spielt Limitierte Sonderdrucke 2015|Warmonger (Fan Expansion to Dominion),Dominion: Intrigue,Dominion Big Box (English)|Dominion Big Box (German)|Dominion: Special Edition,Het Koninkrijk Dominion
128882,boardgame,The Resistance: Avalon,2012,5,10,30,30,30,13,9639,7.86147,7.67008,14186,184,305,1674,1711,522,1.8027,Bluffing|Card Game|Deduction|Fantasy|Medieval|Negotiation|Party Game,Memory|Partnerships|Simultaneous Action Selection|Variable Player Powers|Voting,Crowdfunding: Kickstarter|The Legend of King Arthur and the Knights of the Round Table|Postcard Box Games|The Resistance|Werewolf / Mafia,Don Eskridge,Luis Francisco|George Patsouras|Rafał Szyma,Indie Boards & Cards|Devir|Edge Entertainment|Heidelberger Spieleverlag|Hobby Japan|Kaissa Chess & Games|Portal Games|Raven Distribution|Wargames Club Publishing,The Resistance: Avalon Promos,,,The Resistance: Hidden Agenda|The Resistance: Hidden Agenda & Hostile Intent|The Resistance
42,boardgame,Tigris & Euphrates,1997,2,4,90,90,90,12,17762,7.7634,7.65006,18723,442,929,3778,5092,2364,3.533,Ancient|Civilization|Territory Building,Area Control / Area Influence|Hand Management|Set Collection|Tile Placement,Desert Theme|Knizia tile-laying trilogy|Middle Eastern Theme|Rivers: Euphrates|Rivers: Tigris|Tigris & Euphrates,Reiner Knizia,Bascu|Doris Matthäus|Tom Thiel|Ricarda Thiel|Stephen Graham Walsh,Hans im Glück Verlags-GmbH|999 Games|Devir|Edge Entertainment|Fantasy Flight Games|Giochi Uniti|Heidelberger Spieleverlag|Lacerta|Matagot|Mayfair Games|Pegasus Spiele|Smart Ltd|Top Licence Games|Wargames Club Publishing,Euphrat & Tigris: Die Zikkurat,,,Euphrates & Tigris: Contest of Kings
9609,boardgame,War of the Ring (first edition),2004,2,4,180,180,180,12,8325,7.85143,7.6382,10675,326,506,2025,2756,1337,3.8362,Adventure|Dice|Fantasy|Novel-based|Territory Building|Wargame,Action Point Allowance System|Area Control / Area Influence|Area Movement|Campaign / Battle Card Driven|Dice Rolling|Hand Management,Tolkien Games|War of the Ring,Roberto Di Meglio|Marco Maggi|Francesco Nepitello,John Howe|Matteo Macchi|Fabio Maiorana|Mizio Mencarini|Bob Naismith,Ares Games|Asmodee|Devir|Fantasy Flight Games|Fantasy Shop|Galakta|Heidelberger Spieleverlag|Nexus|Phalanx Games B.V.|Red Glove|Sophisticated Games|Tilsit,War of the Ring: Battles of the Third Age,,War of the Ring Collector's Edition,War of the Ring (second edition)|War of the Ring Collector's Edition
101721,boardgame,Mage Wars Arena,2012,2,2,90,90,90,13,4727,8.04424,7.62543,8258,360,444,2413,1121,439,3.5763,Card Game|Fantasy|Fighting,Dice Rolling|Grid Movement|Simultaneous Action Selection|Variable Player Powers,Mage Wars,Bryan Pope|Benjamin Pope,Drew Baker|Tiziano Baracchi|Claire Beard|Leonardo Borazio|Jason Engle|Mariusz Gandzel|John Guytan|Diego Gisbert Llorens|Raven Mimura|Jim Pavelec|Roberto Pitturru|R. K. Post|Maichol Quinto|Chris Seaman|Craig J. Spearing|Ron Spencer|John Stanko|Christophe Swal|Peter Tikos|Vari|Darek Zabrocki,Arcane Wonders|Asterion Press|Devir|Game Harbor|Marabunta|Pegasus Spiele|Zvezda,"Mage Wars Arena: Battlegrounds Domination|Mage Wars Arena: Promo Pack 01|Mage Wars: Akiros Gunst Promokarte|Mage Wars: Altar of Peace Promo Card|Mage Wars: Altar of the Iron Guard Promo Card|Mage Wars: Asto Vidatu, Angel Slayer Promo Card|Mage Wars: Asyran Defender Promo Card|Mage Wars: Bloodwave Greatbow Promo Card|Mage Wars: Clear Mind Promo Card|Mage Wars: Conquest of Kumanjaro – Spell Tome Expansion|Mage Wars: Debilitate Promo Card|Mage Wars: Dice Tower 2013 funding campaign promo card set|Mage Wars: Dice Tower 2014 funding campaign promo card set|Mage Wars: Dice Tower 2014 Non-Kickstarter promo card set|Mage Wars: Dice Tower 2015 Funding Campaign Promo Card Set|Mage Wars: Dispel Promo Card|Mage Wars: Dragonclaw Wolverine Promo Card|Mage Wars: Druid vs. Necromancer|Mage Wars: Elfric's Life Ring Promo Card|Mage Wars: Fire Elemental Promo Card|Mage Wars: Forcemaster vs. Warlord|Mage Wars: Forged in Fire – Spell Tome Expansion|Mage Wars: Galador, Protector of Straywood Promo Card|Mage Wars: Gepard des Pharao Promokarte|Mage Wars: Gravikor Promo Card|Mage Wars: Holy Strike Promo Card|Mage Wars: Hurl Rock Promo Card|Mage Wars: Joseph Trublood, High Cleric Promo Card|Mage Wars: Kumanjaran Leopard Promo Card|Mage Wars: Leviathan Scale Armor Promo Card|Mage Wars: Mana Vampirism Promo Card|Mage Wars: Meditation Amulet Promo Card|Mage Wars: Meteorit schleudern Promokarte|Mage Wars: Minor Heal Promo Card|Mage Wars: Mordok's Tome Promo Card|Mage Wars: Oscuda Promo Card|Mage Wars: Plagued Promo Card|Mage Wars: Raincloud Promo Card|Mage Wars: Sandstorm Promo Card|Mage Wars: Selesius, the East Wind Promo Card|Mage Wars: Sersiryx, Imp Familiar Promo Card|Mage Wars: Spiked Armor Promo Card|Mage Wars: Spiked Buckler Promo Card|Mage Wars: Staff of Storms Promo Card|Mage Wars: Storm Drake Hide Promo Card|Mage Wars: Stumble Promo Card|Mage Wars: Summoning Circle Promo Card|Mage Wars: Sunfire Burst Promo Card|Mage Wars: Victorian Griffin Promo Card|Mage Wars: Vorpalklinge Promokarte|Mage Wars: Wall of Force Promo Card|Mage Wars: Wand of Healing Promo Card",Mage Wars Academy,,
103343,boardgame,A Game of Thrones: The Board Game (Second Edition),2011,3,6,240,120,240,14,11938,7.8099,7.61503,15356,246,589,3232,1929,892,3.5919,Bluffing|Fantasy|Negotiation|Novel-based|Political|Wargame,Area Control / Area Influence|Area Movement|Auction/Bidding|Player Elimination|Simultaneous Action Selection|Variable Player Powers,A Game of Thrones: The Board Game|A Song of Ice and Fire,Christian T. Petersen,Tomasz Jedruszek|Henning Ludvigsen,"Fantasy Flight Games|ADC Blackfire Entertainment|cutia.ro|Delta Vision Publishing|Edge Entertainment|Fantasmagoria|Galakta|Galápagos Jogos|Game Harbor|Giochi Uniti|Heidelberger Spieleverlag|Hobby World|Korea Boardgames co., Ltd.|Monkey Time|Stratelibri",A Game of Thrones: The Board Game (Second Edition) – A Dance with Dragons|A Game of Thrones: The Board Game (Second Edition) – A Feast for Crows,,,A Game of Thrones (first edition)
104162,boardgame,Descent: Journeys in the Dark (Second Edition),2012,2,5,120,120,120,14,9702,7.82949,7.61347,15731,409,611,3613,1835,750,3.176,Adventure|Exploration|Fantasy|Fighting|Miniatures,Action Point Allowance System|Dice Rolling|Grid Movement|Hand Management|Modular Board|Partnerships|Variable Player Powers,Campaign Games|Descent|Monsters|The Realms of Terrinoth,Daniel Clark (I)|Corey Konieczka|Adam Sadler|Kevin Wilson,Alex Aparin|Devon Caddy-Lee|Sylvain Decaux|Tod Gelle|Charlène le Scanff|Henning Ludvigsen|Allison Theus|Sandara Tang Sin Yun,Fantasy Flight Games|ADC Blackfire Entertainment|Arclight|Edge Entertainment|Galakta|Giochi Uniti|Heidelberger Spieleverlag|Hobby World|Wargames Club Publishing,Descent: Journeys in the Dark (Second Edition) – Alric Farrow Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Ardus Ix'Erebus Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Ariad Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Belthir Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Bol'Goreth Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Bonds of the Wild|Descent: Journeys in the Dark (Second Edition) – Crown of Destiny|Descent: Journeys in the Dark (Second Edition) – Crusade of the Forgotten|Descent: Journeys in the Dark (Second Edition) – Dark Elements|Descent: Journeys in the Dark (Second Edition) – Eliza Farrow Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Fall 2014 Game Night Kit|Descent: Journeys in the Dark (Second Edition) – Forgotten Souls|Descent: Journeys in the Dark (Second Edition) – Gargan Mirklace Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Guardians of Deephall|Descent: Journeys in the Dark (Second Edition) – Heirs of Blood|Descent: Journeys in the Dark (Second Edition) – Kyndrithul Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Labyrinth of Ruin|Descent: Journeys in the Dark (Second Edition) – Lair of the Wyrm|Descent: Journeys in the Dark (Second Edition) – Manor of Ravens|Descent: Journeys in the Dark (Second Edition) – Merick Farrow Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Mists of Bilehall|Descent: Journeys in the Dark (Second Edition) – Nature's Ire|Descent: Journeys in the Dark (Second Edition) – Oath of the Outcast|Descent: Journeys in the Dark (Second Edition) – Queen Ariad Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Raythen Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Rylan Olliven Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Serena Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Shadow of Nerekhall|Descent: Journeys in the Dark (Second Edition) – Skarn Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Splig Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Stewards of the Secret|Descent: Journeys in the Dark (Second Edition) – The Trollfens|Descent: Journeys in the Dark (Second Edition) – Treaty of Champions|Descent: Journeys in the Dark (Second Edition) – Tristayne Olliven Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Valyndra Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Verminous Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Visions of Dawn|Descent: Journeys in the Dark (Second Edition) – Zachareth Lieutenant Pack|Descent: Journeys in the Dark (Second Edition) – Zarihell Lieutenant Pack,,,Descent: Journeys in the Dark
157354,boardgame,Five Tribes,2014,2,4,80,40,80,13,7291,7.84675,7.61009,9970,65,1058,3904,1380,518,2.8764,Arabian|Mythology,Area Control / Area Influence|Auction/Bidding|Modular Board|Set Collection,Admin: Better Description Needed!|Animals: Camels|Country: Saudi Arabia,Bruno Cathala,Clément Masson,Days of Wonder|Asterion Press,Five Tribes: Dhenim|Five Tribes: The Artisans of Naqala|Five Tribes: Wilwit,,,
102680,boardgame,Trajan,2011,2,4,90,90,90,12,6871,7.84106,7.60932,8143,143,778,2618,1457,551,3.6334,Ancient|Political,Area Movement|Card Drafting|Hand Management|Set Collection,Ancient Rome|Quined Master Print Edition Series,Stefan Feld,Jo Hartwig,Ammonit Spiele|Asterion Press|FoxMind|Gigamic|HUCH! & friends|Hutter Trade GmbH + Co KG|Passport Game Studios|Quined Games,,,,
132531,boardgame,Roll for the Galaxy,2014,2,5,45,45,45,13,4632,7.92585,7.59572,6551,51,960,3269,912,348,2.6667,Dice|Science Fiction|Space Exploration,Deck / Pool Building|Dice Rolling|Simultaneous Action Selection|Variable Player Powers,Race for the Galaxy,Wei-Hwa Huang|Thomas Lehmann,Martin Hoffmann|Claus Stephan|Mirko Suzuki,Games Factory Publishing|Rio Grande Games,Roll for the Galaxy: Ambition,,,
521,boardgame,Crokinole,1876,2,4,30,30,30,8,6198,7.80539,7.59099,4250,37,543,2436,1803,470,1.2894,Action / Dexterity,Partnerships,Admin: Better Description Needed!|Crokinole|Finger Flicking Games,(Uncredited),,"(Public Domain)|Carrom Company|Cogitate Games|Crokinole World|Felsberger|Ferti|Hilinski Brothers|Industries Prince, Inc.|John Jaques of London|Mayday Games|Mitra|Mr. Crokinole|Muzzies' Country Lane Woodshop|Tischlerei Knels & Jeske GmbH|Willard",,,,
144733,boardgame,Russian Railroads,2013,2,4,120,90,120,12,5383,7.8579,7.58423,6134,86,614,1932,1063,470,3.4043,Industry / Manufacturing|Trains,Worker Placement,Admin: Better Description Needed!|Country: Russia,"Helmut Ohley|Leonhard ""Lonny"" Orgler",Martin Hoffmann|Claus Stephan,999 Games|Bard Centrum Gier|Filosofia Éditions|Hans im Glück Verlags-GmbH|Hobby World|MINDOK|Z-Man Games,Russian Railroads: German Railroads|Russian Railroads: Mini-Expansion,,,
126042,boardgame,Nations,2013,1,5,200,40,200,14,5546,7.86088,7.5836,6457,145,678,2413,1129,489,3.4949,Card Game|Civilization|Economic,Card Drafting|Variable Player Powers,Solitaire Games|Tableau Building,Rustan Håkansson|Nina Håkansson|Einar Rosén|Robert Rosén,Ossi Hiekkala|Jere Kasanen|Paul Laane|Frida Lögdberg,Lautapelit.fi|Asmodee|Asterion Press|REBEL.pl|Ystari Games,Nations Promo Pack 2014: Inspiration|Nations: Dynasties|Nations: Grand Duchy of Finland promo card|Nations: Hagia Sophia promo card|Nations: Kremlin promo card|Nations: Mechanical Turk promo card|Nations: Nicola Tesla promo card,,,Nations: The Dice Game
30549,boardgame,Pandemic,2007,2,4,45,45,45,8,43788,7.65991,7.58194,59298,1088,634,5358,8865,3789,2.4262,Medical,Action Point Allowance System|Co-operative Play|Hand Management|Point to Point Movement|Set Collection|Variable Player Powers,Pandemic,Matt Leacock,Josh Cappel|Christian Hanisch|Régis Moulun|Chris Quilliams|Tom Thiel,"Z-Man Games|Albi|Asterion Press|Devir|Filosofia Éditions|Gém Klub Kft.|Hobby Japan|HomoLudicus|Jolly Thinkers|Kaissa Chess & Games|Korea Boardgames co., Ltd.|Lacerta|Lautapelit.fi|Lifestyle Boardgames Ltd|Paladium Games|Pegasus Spiele|Quined White Goblin Games|Stratelibri|Wargames Club Publishing|White Goblin Games|Взрослые дети","Pandemic: In the Lab|Pandemic: On the Brink|Pandemic: Promo Roles|Pandemic: State of Emergency|Pandemie: Uitbreiding ""De Generalist""",,,Forbidden Island|Pandemic Legacy
123260,boardgame,Suburbia,2012,1,4,90,90,90,8,9775,7.73519,7.57596,11757,151,1180,4085,1908,636,2.7469,City Building|Economic,Tile Placement,Mensa Select|Solitaire Games|Suburbia,Ted Alspach,Ted Alspach|Klemens Franz|Ollin Timm,"Bezier Games, Inc.|Arclight|Lookout Games|Planszoweczka.pl|uplay.it edizioni|Ystari Games",Suburbia 5★|Suburbia Inc|Suburbia: Con Tiles|Suburbia: Essen SPIEL Expansion|Suburbia: Hala Stulecia,,,
73439,boardgame,Troyes,2010,2,4,90,90,90,12,8915,7.73993,7.57297,9259,141,844,2731,1994,784,3.4515,Dice|Economic|Medieval,Area Control / Area Influence|Dice Rolling,Cities: Troyes (France)|Country: France,Sébastien Dujardin|Xavier Georges|Alain Orban,Alexandre Roche,Pearl Games|uplay.it edizioni|Z-Man Games,The Ladies of Troyes|Troyes: Bonus Cards,,,
91,boardgame,Paths of Glory,1999,2,2,480,480,480,14,3120,8.0381,7.5726,5554,143,282,1173,1227,529,3.794,Wargame|World War I,Campaign / Battle Card Driven|Dice Rolling|Point to Point Movement,,Ted Raicer,Rodger B. MacGowan|Mark Simonitch,Devir|GMT Games|Udo Grebe Gamedesign|Wargames Club Publishing|Wydawnictwo Gołębiewski,Paths of Glory Player's Guide,,,
70149,boardgame,Ora et Labora,2011,1,4,150,150,150,13,6054,7.81642,7.57172,6995,121,902,2772,1225,516,3.8953,City Building|Economic|Industry / Manufacturing|Medieval|Religious|Territory Building,Modular Board|Pattern Building|Set Collection|Tile Placement|Worker Placement,Country: France|Country: Ireland|Harvest Series|Solitaire Games,Uwe Rosenberg,Klemens Franz,Lookout Games|999 Games|Filosofia Éditions|Hobby Japan|HomoLudicus|Lacerta|uplay.it edizioni|Z-Man Games,Ora et Labora: Loamy Landscape,,,
